"No.","Time","Source","Destination","Protocol","Length","Info"
"22130","115.261885","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8183310 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22170]"
"22220","115.281878","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=8224230 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22325]"
"22258","115.287757","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8250270 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22325]"
"22273","115.291549","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8253990 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22325]"
"22293","115.295858","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8265150 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22325]"
"22635","115.379227","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8436270 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22649]"
"22666","115.389647","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=8453630 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22689]"
"22674","115.391469","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8456110 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22689]"
"22893","115.439202","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8570190 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22946]"
"22978","115.455892","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=8611110 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23001]"
"23290","115.527764","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=8753710 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23325]"
