"No.","Time","Source","Destination","Protocol","Length","Info"
"36804","117.286714","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9492020 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 36850]"
"36806","117.286722","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9494500 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 36850]"
"36867","117.301139","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9527980 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 36898]"
"36911","117.308239","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=9560220 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 36961]"
"37173","117.362475","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=9727620 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37211]"
"37288","117.381951","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=9805740 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37394]"
"37367","117.400273","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9855340 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37394]"
"37375","117.402393","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9859060 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37394]"
"37417","117.410412","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9881380 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37488]"
"37425","117.412422","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9886340 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37488]"
"37428","117.412433","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9890060 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 37488]"
"38171","117.560732","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=10403420 Ack=8312 Win=262656 Len=1240 [TCP PDU reassembled in 38193]"
"38271","117.580227","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=10465420 Ack=8312 Win=262656 Len=1240"
"39740","127.438331","192.168.2.103","142.250.190.42","TCP","146","[TCP Previous segment not captured] 2065  >  443 [ACK] Seq=8886 Ack=10778371 Win=131328 Len=0"
